strampfergasse;60201602;16.2773652;48.1672889
herziggasse;60201603;16.3124983;48.140938
eitnergasse;60201604;16.3123635;48.1386121
siedlung wienerflur;60201605;16.3150674;48.1321194
stipcakgasse;60201606;16.3164688;48.135129
atzlergasse;60201607;16.3155885;48.1300569
wienerflurgasse;60201609;16.3183283;48.131292
zentraltanklager;60201610;16.4943622;48.1781022
brunn am gebirge auf der schanz;60201611;16.3022844;48.1224357
cossmanngasse;60201612;16.2672861;48.1968418
deutschordenstraße;60201613;16.2674567;48.1999435
wahlberggasse;60201614;16.262489;48.2051584
henckellgasse;60201615;16.2605756;48.206272
hüttelberg;60201616;16.2615368;48.2088163
steinböckengasse;60201617;16.2604589;48.2037335
kalmusweg;60201619;16.4802766;48.2502024
sevcikgasse;60201620;16.3183283;48.1288277
toni fritsch weg;60201621;16.4096241;48.2850518
gschweidlgasse;60201622;16.410774;48.2895886
kummergasse;60201623;16.4133431;48.2942386
josef flandorfer straße;60201624;16.4156518;48.2987985
inzersdorf, birostraße;60201625;16.3514492;48.1367297
birostraße mitte;60201626;16.353677;48.1378987
jedlersdorfer platz;60201627;16.4086719;48.2812858
dattlergasse;60201628;16.4142864;48.2958582
steinergasse;60201629;16.2888726;48.1422387
trondheimgasse;60201630;16.4771235;48.2178192
aspern, oberdorfstraße;60201631;16.4799263;48.217514
stavangergasse;60201633;16.475803;48.2131204
seidelbastgasse;60201634;16.4711587;48.2142458
heustadelgasse schule;60201635;16.4841663;48.2148982
hoechlegasse;60201636;16.4892687;48.2136951
jägermaiszufahrt;60201637;16.4953863;48.2122644
heustadelgasse;60201638;16.4972009;48.210696
auspitzgasse;60201639;16.5002282;48.2097502
mühlau;60201640;16.5032825;48.2093311
leidlweg;60201641;16.5070734;48.2082296
dumreichergasse;60201642;16.5105229;48.2072238
arztgasse;60201643;16.5105049;48.2087804
haengasse;60201644;16.5068308;48.2093192
ultzmanngasse;60201645;16.5184999;48.2060684
goldregengasse;60201646;16.4844448;48.2211112
pilotengasse;60201647;16.4881099;48.2203989
reglergasse;60201648;16.4884423;48.2234453
kornblumenweg;60201649;16.4921164;48.2291665
aurikelweg;60201650;16.4862504;48.2208119
wachthausgasse;60201652;16.4259914;48.1762332
ludwiggasse;60201653;16.2076469;48.2068108
liechtensteinstraße schottentor;60201654;16.36381;48.2158979
emil behring weg;60201655;16.2956728;48.1614889
willerbrücke;60201656;16.257692;48.1371014
martin gaunersdorfer gasse;60201657;16.4514587;48.2608966
lichtentaler gasse;60201658;16.3564528;48.2269583
linke wienzeile brückengasse;60201659;16.3484219;48.18953
mitterhofergasse;60201660;16.4024645;48.2778603
atzgersdorfer straße wundtgasse;60201661;16.2918909;48.1623098
seefeldergasse;60201662;16.5296121;48.2126894
otto weber gasse;60201663;16.4561658;48.2048291
schmelz, gablenzgasse;60201664;16.3172683;48.2065354
johnstraße schuselkagasse;60201665;16.3190739;48.1993986
lorenz müller gasse;60201666;16.3738173;48.2421564
jägerstraße;60201667;16.3694694;48.235234
neue donau;60201668;16.3952421;48.246697
pantucekgasse widholzgasse;60201669;16.4551417;48.1546155
leberberg;60201670;16.4590135;48.1551369
svetelskystraße;60201671;16.466191;48.1540462
franz eduard matras gasse;60201672;16.4512161;48.2566024
theodor kramer straße;60201673;16.4540907;48.2556933
hochmuthgasse;60201674;16.4564892;48.2549636
schillingstraße;60201675;16.4708802;48.2605377
hermann gebauer straße;60201676;16.4745633;48.2672653
edmund reim gasse;60201677;16.3142051;48.1625255
rothenburgstraße;60201678;16.3196938;48.1629269
hervicusgasse;60201679;16.3047638;48.1677921
badeteich hirschstetten;60201680;16.4807258;48.2428863
kolletschkagasse;60201681;16.4799891;48.2390753
hernalser friedhof;60201682;16.3191817;48.2244807
kastanienallee;60201683;16.3414959;48.1721117
wopenkastraße;60201684;16.4634242;48.1508758
zentralfriedhof 9.tor;60201685;16.4376426;48.1410339
greta keller gasse;60201686;16.3571625;48.1340619
panethgasse sebaldgasse;60201687;16.4489074;48.2590785
weingartenallee;60201688;16.4963205;48.2821945
sportpark süßenbrunn;60201689;16.4991233;48.285554
kefedergrundgasse;60201690;16.4324144;48.2627863
klinik ottakring;60201691;16.3004249;48.2082775
neu albern;60201692;16.4806269;48.1687328
allerheiligenplatz;60201693;16.386196;48.2375974
klimschgasse;60201694;16.3960416;48.1927998
rodaunbrücke;60201695;16.2679688;48.1390796
hackinger straße;60201696;16.2743019;48.1934106
carabelligasse ruthnergasse;60201697;16.4247158;48.2796837
petrusgasse;60201698;16.3987275;48.1928238
leberweg;60201699;16.4558514;48.150684
zwerchäckerweg;60201700;16.4672331;48.2496461
hilde hannak gasse;60201701;16.4613132;48.2439093
boschstraße halteraugasse;60201702;16.3656606;48.2517158
amtshaus muthgasse;60201703;16.3696042;48.2517098
pasettistraße;60201704;16.381408;48.2378427
handelskai;60201705;16.3852259;48.2417974
kalksburg lodererweg;60201706;16.2383783;48.1380066
rossinigasse;60201707;16.2810752;48.1841758
mühlhäufelgasse;60201708;16.5267285;48.2082416
viktor wittner gasse;60201709;16.5177903;48.2112587
kaposigasse;60201710;16.5166853;48.2022247
kahlergasse;60201711;16.5162901;48.2134556
schanzstraße akkonplatz;60201713;16.3145285;48.2012248
holbeingasse;60201714;16.3616451;48.1704941
starhemberg kaserne;60201715;16.3570277;48.1708776
niedermoserstraße;60201716;16.4591303;48.2648196
spittelbreitengasse;60201718;16.3290452;48.1760056
siebeneichengasse;60201719;16.3234038;48.1887156
franz lehár gasse;60201720;16.291855;48.1302967
grundäckergasse;60201721;16.3923765;48.1395412
ernanigasse;60201722;16.3526979;48.1432158
simonsgasse;60201724;16.528049;48.2157303
sechshauser gürtel;60201725;16.3387291;48.1885359
edelsinnstraße schwenkgasse;60201726;16.3197387;48.1722555
siebenhirten, basler gasse;60201727;16.3087343;48.1299609
hainburger straße;60201728;16.3971914;48.199213
mantlergasse;60201729;16.2815154;48.1916201
zouvalgasse;60201730;16.3224157;48.1378987
donau city nord;60201731;16.4081599;48.2353836
verbindungsweg;60201732;16.4031742;48.2412949
donauturm;60201733;16.4087887;48.2419949
satzberggasse;60201734;16.258806;48.2018295
prandaugasse;60201735;16.4301506;48.2464218
veterinärmedizinische universität;60201737;16.4314891;48.2536059
vorwärtsplatz;60201738;16.434741;48.2583429
gewerbepark kagran;60201739;16.4692453;48.2516081
martin luther king park;60201740;16.3517097;48.1755563
südrandstraße;60201741;16.3671428;48.1422328
heizwerkstraße;60201742;16.3641604;48.1385641
ferdinand frey weg;60201743;16.2278051;48.2147546
erbpostgasse;60201744;16.426746;48.3081501
johannes von gott platz;60201745;16.3824052;48.2158799
soldanellenweg;60201746;16.4884064;48.2202613
joseph roth gasse;60201747;16.394227;48.2219491
gasometer;60201749;16.4177628;48.1855294
marietta blau gasse;60201751;16.4590404;48.2413966
breitenlee schule;60201752;16.5014858;48.2512432
franz schreker gasse;60201753;16.3633609;48.1540462
rudolf hausner gasse;60201754;16.473692;48.2656687
antonsplatz;60201755;16.3784975;48.1702605
simmering s+u kaiserebersdorfer straße;60201756;16.4218142;48.1691282
gottschalkgasse enkplatz;60201757;16.4145828;48.1748494
savoyenstraße;60201758;16.2780479;48.2170292
stillfriedplatz;60201759;16.3097943;48.2129588
hertha firnberg straße;60201760;16.3463647;48.166474
wienerberg city;60201761;16.3447208;48.1679539
steinmüllergasse;60201763;16.3061741;48.2244208
umlauftgasse;60201764;16.3025898;48.2247021
jenschikweg;60201766;16.2933821;48.2240677
spinozagasse;60201767;16.2981252;48.2243191
karl metschl gasse;60201768;16.3027426;48.2236009
nottendorfer gasse;60201769;16.4128131;48.1919135
franzosengraben;60201770;16.4138282;48.1877094
skraupstraße justgasse;60201772;16.4152835;48.2766646
lackenjöchelgasse;60201773;16.4930057;48.2433589
ginsterweg;60201774;16.4990065;48.254527
halban kurz straße;60201775;16.3627231;48.1330367
mühlweg;60201777;16.3925022;48.2937306
kaiserebersdorf;60201780;16.4656161;48.1464226
undsetgasse;60201781;16.367538;48.1521823
pensionistenwohnhaus föhrenhof;60201782;16.2723256;48.1658149
döblerhofstraße;60201784;16.4151577;48.1854395
ober sankt veit u f. boos gasse;60201785;16.2750834;48.1920992
gewerbepark stadlau;60201786;16.4628134;48.2456083
absbergbrücke;60201787;16.3865194;48.1677142
aspern sportplatz;60201788;16.4806988;48.2136711
linzer straße flötzersteig;60201789;16.2655164;48.2006919
bahnhofstraße;60201790;16.2639533;48.2007757
untere kaistraße;60201792;16.3991048;48.1367776
schmerlingplatz volkstheater u;60201794;16.3582135;48.2064995
am heumarkt;60201795;16.3768805;48.1986442
jubiläumswarte;60201796;16.2654086;48.2211171
hotel nh danube city;60201797;16.4220837;48.2351981
stachegasse;60201799;16.3116538;48.1618544
höhenstraße rohrerwiese;60201800;16.2963376;48.2668049
stranitzkygasse;60201801;16.3181487;48.1760235
stryeckgasse;60201802;16.3961584;48.2593775
kurpark nordosteingang;60201803;16.4063812;48.1517508
hederichgasse;60201804;16.4052763;48.1527637
burgenlandgasse;60201805;16.4033;48.1525779
neuwaldegger straße;60201806;16.2878575;48.2369273
kieslerweg;60201808;16.5030219;48.2385966
fuchsenzeile;60201809;16.5016924;48.2402898
süßenbrunner straße breitenleer straße;60201810;16.4769079;48.2510279
laimgrubengasse;60201812;16.3593993;48.1992968
akademietheater;60201813;16.3766739;48.2003446
im gestockert;60201814;16.5113583;48.2062959
ährengrubenweg;60201815;16.3119593;48.253564
carl appel straße;60201816;16.3449185;48.1687687
schottenwald;60201821;16.2581592;48.2305787
hanslteich;60201822;16.2691186;48.2376513
zentralfriedhof kindergräber;60201823;16.4453681;48.1498929
haidersberggasse;60201825;16.24331;48.224355
korngoldgasse;60201826;16.2304551;48.2155986
zentralfriedhof tor 11;60201828;16.4293511;48.1519546
zentralfriedhof mahnmal 1938 45;60201829;16.4419455;48.1494374
zentralfriedhof friedhof gärtnerei;60201830;16.4404004;48.1481068
zentralfriedhof halle 3 gr. 40;60201831;16.4431133;48.1467403
zentralfriedhof gruppe 121;60201832;16.4481978;48.1448882
zentralfriedhof gruppe 152;60201833;16.451297;48.145038
zentralfriedhof gruppe 147;60201834;16.4509286;48.143018
zentralfriedhof gruppe 142;60201835;16.4478564;48.1421728
zentralfriedhof gruppe 66;60201836;16.4459789;48.143995
zentralfriedhof gruppe 84;60201837;16.4424845;48.1424785
zentralfriedhof tor 9 gruppe 82;60201838;16.4391966;48.1438572
zentralfriedhof kriegsgräber;60201839;16.4358549;48.1454876
zentralfriedhof kriegsgräber erster weltkrieg;60201840;16.43369;48.1465125
zentralfriedhof gruppe 78;60201841;16.4302404;48.1482807
zentralfriedhof gruppe 74;60201842;16.4327198;48.1504803
zentralfriedhof gruppe 47;60201843;16.4350464;48.1526258
zentralfriedhof gruppe 11;60201844;16.4375887;48.1549151
phillipsgasse;60201846;16.3088781;48.189566
weinzierlgasse;60201847;16.2957537;48.192177
praterstern lassallestraße;60201848;16.3938227;48.2196208
breitenfurter straße hetzendorfer straße;60201850;16.3150944;48.1644548
franz sebek straße;60201851;16.4230449;48.2697708
eckartsaugasse;60201852;16.3157502;48.1666058
hanusch krankenhaus;60201853;16.2937774;48.1988118
zinnergasse kaserne;60201854;16.4753628;48.1673727
wienflußaufsicht;60201855;16.2331231;48.2063019
iselgasse;60201856;16.4569294;48.2834558
am schöpfwerk eibesbrunnerg.;60201857;16.3299705;48.1605301
aderklaaer straße;60201858;16.4516383;48.2635698
großfeldsiedlung;60201859;16.448072;48.2706318
rennbahnweg;60201860;16.4494464;48.257356
kürschnergasse;60201861;16.4462754;48.2762042
anton sattler gasse;60201862;16.4430504;48.2542339
hirschstettner straße;60201863;16.4627774;48.2353597
weinheimergasse;60201865;16.3111867;48.2136771
stammersdorfer straße brünner straße;60201866;16.4207632;48.2987148
aspernallee schule;60201867;16.4439847;48.1968418
steinhagegasse;60201868;16.3406335;48.1848825
josef prangl straße;60201869;16.3563899;48.1345894
pierre de coubertin platz;60201871;16.4180683;48.2060864
inzersdorfer straße bernhardtstalgasse;60201872;16.3611959;48.1731541
kainachgasse;60201873;16.4482966;48.281776
stadlauer brücke;60201874;16.4387295;48.2002608
kleine stadtgutgasse;60201875;16.388909;48.2196029
volkertplatz;60201876;16.3856121;48.2227451
pichlgasse;60201878;16.4884692;48.2509202
margaretenstraße;60201880;16.3448825;48.1855653
welthandelsplatz;60201881;16.4051595;48.2154849
nußdorf friedhof;60201882;16.3581327;48.2604121
heiligenstädter friedhof;60201883;16.3463827;48.2600174
frohes schaffen weg;60201884;16.4410112;48.2758634
rosannagasse;60201885;16.445934;48.2770173
tauschekgasse;60201886;16.434193;48.2754389
petritschgasse;60201887;16.4352261;48.279594
leopoldau, betriebsgarage;60201888;16.4303842;48.2802875
großbauerstraße;60201889;16.4261172;48.2809809
ignaz köck straße;60201890;16.3992755;48.2657584
taborstraße;60201891;16.3808331;48.2189744
messe prater;60201892;16.4056985;48.2177893
krieau;60201893;16.4141247;48.2144912
stadion;60201894;16.4197661;48.2110792
marathonweg;60201895;16.4268268;48.2086906
schipanygasse;60201896;16.4369598;48.2014703
leopold moses gasse;60201897;16.3955295;48.2230084
harkortstraße;60201898;16.399042;48.2221825
erlafstraße;60201901;16.4023028;48.2206144
langenzersdorfer straße;60201903;16.3848306;48.298171
molkereistraße;60201905;16.4011171;48.2180886
max winter platz;60201906;16.4003715;48.2210453
atzgersdorf, ziedlergasse;60201908;16.296104;48.1512414
melchartgasse;60201909;16.2951159;48.1723393
absberggasse;60201910;16.3906068;48.1759577
niedermeierweg;60201911;16.48325;48.206254
hlawkagasse;60201912;16.3829711;48.1791025
rosenackerstraße;60201913;16.3058507;48.2242772
neu leopoldau;60201914;16.4262789;48.2730474
ferdinand platzer gasse;60201915;16.420889;48.2648375
kaisergrund franz sebek straße;60201916;16.4205027;48.2684134
paukerwerkstraße;60201917;16.4266382;48.2698724
krakauer straße;60201918;16.3931939;48.2244687
bruno marek allee;60201919;16.3925921;48.2284603
eduardgasse;60201920;16.3400137;48.2227211
johann nepomuk vogl platz;60201921;16.3365821;48.223954
wildgartenallee;60201924;16.2956459;48.1594395
lavendelweg;60201925;16.4933022;48.2257793
hagenbrunner straße;60201926;16.4064351;48.3021808
edergasse;60201927;16.4091211;48.2777048
käthe recheis gasse;60201929;16.5122836;48.2286638
ilse buck straße;60201930;16.5119063;48.2312848
an der kuhtrift;60201934;16.3970836;48.1452658
atzgersdorf, bildungscampus;60201935;16.3009369;48.1522662
valentingasse;60201936;16.2627226;48.1481248
auer welsbach straße;60201937;16.3060843;48.152452
seybelgasse;60201938;16.2946667;48.1375989
wolfgang pauli gasse;60202003;16.2159833;48.2070143
herzmanskystraße;60202004;16.2143573;48.2094928
schloss neugebäude;60202006;16.4478654;48.1610215
leebgasse siccardsburggasse;60202500;16.3701072;48.1759577
anastasius grün gasse;60202503;16.3494729;48.2299384
zimmermannplatz;60202912;16.3428613;48.2163408
betriebshof gürtel;60202918;16.3499041;48.2309138
betriebshof raxstraße;60202924;16.3669092;48.1632325
speising, gallgasse;60202950;16.2861058;48.1694757
pensionisten wohnhaus laaer berg;60202953;16.3845701;48.1512534
gartenschaugasse;60202954;16.3966165;48.1490718
absdorf (tulln) hauptplatz;60203002;15.9782172;48.4006295
absdorf (tulln) kremser straße;60203003;15.9719649;48.4007011
absdorf hippersdorf bahnhof;60203004;15.9858349;48.4019297
altenhof am kamp bahnhof;60203005;15.6860671;48.544244
abstetten bundesstraße;60203006;15.9892485;48.2659019
abstetten ort;60203007;15.9842898;48.2648136
achau bahnhof;60203008;16.3780034;48.0808863
achau friedhof;60203009;16.3941461;48.0829328
achau gemeindeamt;60203010;16.3856571;48.0802381
achau mühlgasse;60203011;16.381426;48.0805562
achau riedenhof;60203012;16.4055637;48.0865934
aderklaa dorfanger;60203013;16.5377688;48.2850399
ahrenberg (tulln) karl fischer straße;60203014;15.798635;48.3308199
aigen (hernstein) ortsmitte;60203017;16.1209146;47.8995393
gerasdorf bei leopoldauer straße;60203018;16.4670444;48.2935035
alkersdorf ort;60203019;16.0974056;47.8879686
alland abzweigung reha zentrum;60203020;16.0527055;48.0456396
alland hauptplatz;60203021;16.0783973;48.058544
alland neuhof;60203022;16.0710042;48.0525396
alland birkenweg;60203023;16.0852065;48.0541668
alland reha zentrum;60203024;16.0511155;48.0476394
schwechatbach hlgkrz brücke;60203025;16.1170967;48.0305634
schwechatbach hlgkrz hotel;60203026;16.1124973;48.0338133
helenental abzw. augustinerhütte;60203027;16.1610513;48.0248921
allerheiligenberg (wien) schöffelstraße;60203028;16.1882343;48.2394701
allerheiligenberg (wien) goethestraße;60203029;16.1882253;48.2374718
allhang mauerbachstraße;60203030;16.1345869;48.2406906
altenberg (nö) berggasse;60203032;16.236896;48.3423092
altenberg (nö) feldgasse;60203033;16.2308773;48.3380756
altenberg (nö) donaustraße;60203034;16.2335543;48.3403626
altenberg (nö) schloss;60203035;16.2270595;48.3346061
aigen (hernstein) feuerwehr;60203036;16.1187856;47.89972
altenmarkt an der triesting ortsmitte;60203038;15.9961026;48.0153205
altenwörth hauptstraße;60203039;15.8604031;48.3852995
ameistal ortsmitte;60203040;16.0074753;48.4900775
andau friedhof;60203041;17.0299557;47.7737494
andau kirche;60203042;17.033531;47.7747576
ameistal süd;60203043;16.0045468;48.486535
andau ödenburger straße;60203044;17.0251318;47.7737011
andlersdorf ortsmitte;60203045;16.6679796;48.1780902
angern (march) bahnhof;60203046;16.8258765;48.3843987
stockerau erholungszentrum;60203047;16.2179775;48.3932275
angern (march) marktplatz;60203048;16.8287331;48.378844
au leithaberge kirchengasse;60203049;16.5579449;47.9229318
apetlon feuerwehr;60203050;16.8309789;47.7422679
apetlon obere akaziengasse;60203051;16.8372222;47.7465809
apetlon illmitzer straße;60203052;16.8276731;47.7463393
apetlon quergasse;60203053;16.8358028;47.7428055
apetlon wasserzeile;60203054;16.8293709;47.7426183
arbesthal waidbergweg;60203055;16.7051519;48.0672251
arbesthal gemeindeamt;60203056;16.7094907;48.0643976
asparn bei tulln abzweigung kronau;60203057;16.0077089;48.3195251
asparn bei tulln tullner straße;60203058;16.0115357;48.3178226
asparn bei tulln langenrohrer straße;60203059;16.0119399;48.31704
atzelsdorf (tulln) kapelle;60203061;15.9616612;48.2881063
atzelsdorf (tulln) am graben;60203063;15.9507736;48.2877238
atzenbrugg bahnhof;60203064;15.918605;48.2969101
atzenbrugg wiener straße;60203065;15.9061094;48.2908378
au am kraking in der au;60203066;16.0526695;48.2136711
au am kraking tirolersiedlung;60203067;16.0448273;48.2241276
au leithaberge hauptplatz;60203068;16.5564448;47.9248521
au leithaberge eiskellergasse;60203069;16.5595529;47.9190308
au bei ernstbrunn ort;60203070;16.3811924;48.5639076
auersthal am anger;60203072;16.6472555;48.3712599
auersthal hauptstraße;60203073;16.633655;48.3744942
auersthal kirchlissen;60203074;16.6298012;48.3701797
auersthal raggendorfer straße;60203075;16.6401677;48.3728353
weinzierl atzenbrugg schloss aumühle;60203076;15.8925898;48.2892838
bad deutsch altenburg amphitheater;60203077;16.8938969;48.1265312
bad deutsch altenburg wiener straße;60203078;16.9046946;48.1333004
bad deutsch altenburg bahnhof;60203079;16.9106684;48.1324911
stockerau friedhof;60203080;16.2095603;48.3975758
bad deutsch altenburg badgasse;60203081;16.9047755;48.1368076
bad fischau wr. neustädter straße;60203082;16.1677168;47.8312704
bad pirawarth untere hauptstraße;60203084;16.6038219;48.4490467
bad sauerbrunn bahnhof;60203087;16.3247243;47.7740996
bad sauerbrunn schubertallee;60203088;16.3285512;47.7766714
bad vöslau bahnhof;60203090;16.2240412;47.9691558
bad vöslau petzgasse;60203091;16.208635;47.9645064
bad vöslau josefsplatz;60203092;16.2073415;47.9668643
bad vöslau goldeckgasse;60203093;16.2149502;47.9736605
bad vöslau hansengasse;60203094;16.2198909;47.9774913
bad vöslau jakobusheim;60203095;16.2162258;47.9773229
gainfarn gerichtsweg;60203096;16.2161;47.9605604
bad vöslau august schneider gasse;60203097;16.2292873;47.9666117
bad vöslau mühlgasse;60203098;16.2163067;47.9636703
bad vöslau alleegasse;60203099;16.2237627;47.9644343
bad vöslau thermalbad;60203100;16.2133243;47.9675439
baden bei bahnhof;60203101;16.2427351;48.0040582
baden bei asv sportplatz;60203102;16.2511523;47.9977649
baden bei trabrenngasse;60203103;16.2544042;48.0131452
baden bei augustinergasse;60203104;16.250766;48.0021168
baden bei gesundheitskasse;60203105;16.2316768;48.0040762
baden bei braunstraße;60203107;16.2509457;48.0087401
baden bei doblhoffgasse;60203108;16.2220649;48.0060115
baden bei elisabethstraße;60203109;16.2305719;48.0014496
baden bei hildegardbrücke;60203110;16.216118;48.0061197
baden bei auf der haide;60203111;16.2583837;47.9897153
baden bei goethegasse;60203113;16.2506852;48.0124
baden bei grüner markt;60203114;16.2318026;48.0079107
baden bei haidhof siedlung;60203115;16.2758829;47.9790908
baden bei haidhofstraße b210;60203116;16.2559044;47.9937312
baden bei hartergasse;60203117;16.2472536;47.9959134
baden bei jammerpepi;60203118;16.1992117;48.0146895
baden bei johannesbad;60203119;16.2304282;48.0067388
baden bei josefsplatz;60203121;16.2335543;48.0058493
baden bei zur hutweide;60203122;16.22573;47.9932263
baden bei rathgasse;60203123;16.2517093;48.000566
baden bei pelzgasse;60203124;16.2263229;48.0069792
baden bei helenenstraße 53;60203125;16.2100095;48.0091127
baden bei rauhenstein;60203126;16.2044848;48.0108676
baden bei sagerbachgasse;60203127;16.2729185;47.9807144
baden bei schießgraben;60203128;16.249706;47.9960998
baden bei flugfeldweg;60203129;16.2615189;47.9834984
baden bei htl lbs;60203130;16.2514038;48.0048155
baden bei casino;60203131;16.2314612;48.0101163
baden bei strandbad;60203132;16.2188309;48.0064683
baden bei trennerstraße;60203133;16.2292694;47.9988649
baden bei viadukt;60203134;16.2413337;48.0036555
baden bei wassergasse;60203135;16.2371027;48.0041844
baden bei helenenstraße aquädukt;60203136;16.2133243;48.0071715
baden bei weidengasse;60203137;16.277985;47.9795298
baden bei wiener straße;60203138;16.2450977;48.0112762
baden bei wimmergasse;60203139;16.2514218;48.0022791
baumgarten reidling landesstraße;60203140;15.8321062;48.3210841
helenental schulzheim;60203141;16.1675192;48.0195688
baden bei leesdorf;60203142;16.251296;47.9995922
baumgarten am wagram bundesstraße;60203143;15.9656048;48.4861718
baden bei weikersdorfer platz;60203144;16.2257749;48.0032167
baumgarten schattendorf bahnhof;60203145;16.517916;47.7277497
baumgarten im tullnerfeld hauptstraße;60203147;16.0355746;48.2829955
baumgarten im tullnerfeld schule;60203148;16.02899;48.2824156
bad deutsch altenburg burggasse;60203149;16.897589;48.1285879
baden bei göschlgasse;60203151;16.2498677;48.0025015
berg (wolfsthal) hauptstraße;60203152;17.043161;48.1037468
berndorf (baden) fabrik bahnhof;60203155;16.1341108;47.9401278
baumgarten im tullnerfeld fichtengasse;60203156;16.0415035;48.2827923
berndorf (baden) bachgasse;60203158;16.1054635;47.9414517
berndorf (baden) stadt bahnhof;60203160;16.1084729;47.9449298
berndorf (baden) stadttheater;60203161;16.1095149;47.9457782
bernhardsthal bahnhof;60203162;16.8790567;48.6874462
biedermannsdorf ortsmitte;60203163;16.3525452;48.0827707
biedermannsdorf gemeindeamt;60203164;16.3451251;48.0834609
biedermannsdorf hlw;60203165;16.3461132;48.0845291
biedermannsdorf haidweg;60203166;16.3383069;48.0846611
bierbaum kleebühel kornfeldgasse;60203167;15.9384038;48.3890042
bierbaum kleebühel landstraße;60203168;15.9290614;48.3931739
bierbaum kleebühel ortsmitte;60203169;15.9333373;48.3910563
bisamberg bahnhof;60203170;16.3473349;48.3162275
bisamberg weintorgasse;60203171;16.3541172;48.3246024
bisamberg lavendelweg;60203172;16.3565516;48.3266033
bisamberg ortsmitte;60203173;16.359031;48.3294223
altenmarkt an der triesting abzweigung sankt corona;60203174;15.9850534;48.0168829
bisamberg schloss;60203175;16.3617529;48.3317037
bisamberg otto traun gasse;60203176;16.355294;48.3359438
blumau (baden) hauptallee;60203177;16.2893307;47.9162132
neurißhof heidegasse;60203178;16.30144;47.9204636
blumau (baden) bahnhofstraße;60203179;16.2934809;47.9149428
bockfließ kirche;60203181;16.6040106;48.3597472
bockfließ althofstraße;60203182;16.6106491;48.3597771
bockfließ wagramer straße;60203183;16.6016749;48.3602486
bogenneusiedl ortsmitte;60203185;16.5260188;48.4680325
breitenbrunn (bgld) bahnhof;60203186;16.7462228;47.9410605
breitenbrunn (bgld) eisenstädter straße;60203187;16.7293974;47.9416021
breitenbrunn (bgld) türkenturm;60203188;16.7331524;47.9459527
breiteneich bei horn bahnhof;60203189;15.6881332;48.6718884
breitenfurt (b.wien) abzw. wolfsgraben;60203190;16.130266;48.1406203
breitenfurt (b.wien) anzengrubergasse;60203191;16.139869;48.1406382
breitenfurt (b.wien) rudolf ulm steig;60203192;16.1507656;48.1371613
breitenfurt (b.wien) grüner baum;60203193;16.1944506;48.1358364
breitenfurt (b.wien) laaber straße industriezentrum;60203194;16.1957622;48.1434616
breitenfurt (b.wien) friedrich torberg weg;60203195;16.1373178;48.1411238
breitenfurt (b.wien) kloster;60203196;16.1770593;48.1344755
breitenfurt (b.wien) laaber spitz;60203197;16.204925;48.1382164
breitenfurt (b.wien) an der breiten furt;60203198;16.1609884;48.1353029
breitenfurt (b.wien) sankt bernadette;60203199;16.2081679;48.1380905
breitenfurt (b.wien) schloßallee;60203200;16.1454655;48.1392835
breitenfurt (b.wien) siedlung eigenheim;60203201;16.198008;48.1373172
breitenfurt (b.wien) ludwig steindl gasse;60203202;16.1677707;48.1357465
breitenfurt (b.wien) grenzgasse;60203203;16.2204838;48.1371853
breitensee marchegg bahnhof;60203204;16.8784728;48.2547184
breitenwaida bahnhof;60203205;16.0748669;48.5149514
breitstetten leopoldsdorfer straße;60203206;16.7110808;48.1989016
baden bei marianne hainisch gasse;60203207;16.2574495;48.0079288
breitstetten kirche;60203208;16.7105687;48.1953448
bruck an der leitha bahnhof;60203209;16.7807182;48.019034
bruck an der leitha altstadt;60203210;16.7691928;48.0215035
altenmarkt an der triesting volksschule;60203211;15.9940545;48.0157832
bruck an der leitha gymnasium hak;60203212;16.7751306;48.0297464
bruck an der leitha doktor th. körner platz;60203214;16.7776729;48.0219541
bruck an der leitha höfleiner straße;60203216;16.7835838;48.0337412
bruck an der leitha industriegelände west;60203217;16.7579548;48.0226271
bruckneudorf neubaugasse;60203218;16.7897462;48.0193044
bruckneudorf feriensiedlung;60203219;16.8068771;48.0163961
bruckneudorf josef kiraly straße;60203220;16.7837365;48.0209507
bruderndorf (bz ko) hauptstraße;60203221;16.2946218;48.4698551
brunn am gebirge franz schubert straße;60203222;16.3006046;48.110789
brunn am gebirge pechhüttenbrunnengasse;60203223;16.2780748;48.1089715
brunn am gebirge heinrich albrecht gasse;60203224;16.2748409;48.107508
brunn am gebirge rotes kreuz;60203225;16.2868873;48.1108549
brunn am gebirge friedrich schiller straße;60203226;16.2727029;48.1114547
brunn am gebirge pöllangraben;60203227;16.2688851;48.1115447
brunn am gebirge doktor julius wengraf straße;60203228;16.2953584;48.103039
brunn am gebirge dreihäusergasse;60203229;16.2808237;48.1017252
brunn am gebirge johann steinböck straße;60203230;16.3101716;48.1082997
brunn am gebirge arbeitergasse;60203231;16.2752541;48.1110349
bruck an der leitha leopold petznek gasse;60203232;16.784554;48.0384684
brunn am gebirge industriestraße b west;60203233;16.3033085;48.1094454
brunn am gebirge felsenkeller;60203234;16.2759548;48.1085337
brunn am gebirge adolf hruza straße;60203235;16.2834108;48.1063862
brunn am gebirge föhrenwald;60203236;16.2650942;48.1049646
brunn am gebirge jakob fuchs gasse;60203237;16.296095;48.1118926
brunn am gebirge grohestraße;60203238;16.2787845;48.1060803
